time,ethusdt,btcusdt
1681117924.1176238,1858.25,28299.99
1681117925.2504575,1858.26,28299.99
1681117926.3659518,1858.25,28300.0
1681117927.3934798,1858.26,28300.0
1681117928.5117612,1858.26,28299.99
1681117930.0479379,1858.26,28300.0
1681117931.0744627,1858.26,28299.99
1681117932.096861,1858.26,28300.0
1681117933.8463008,1858.26,28300.0
1681117934.8668828,1858.25,28300.0
1681117935.9916196,1858.26,28300.0
1681117937.1302567,1858.26,28299.99
1681117938.2427173,1858.26,28299.99
1681117939.2847006,1858.26,28300.0
1681117940.28769,1858.26,28300.0
1681117941.311457,1858.25,28300.0
1681117942.3406558,1858.26,28299.99
1681117943.3617275,1858.26,28299.99
1681117944.9022431,1858.26,28300.0
1681117945.9281619,1858.26,28300.0
1681117946.9434474,1858.26,28300.0
1681117947.9788866,1858.26,28300.0
1681117948.9923224,1858.26,28302.93
1681117950.0187027,1858.38,28302.93
1681117951.0448275,1858.43,28302.94
1681117952.0692108,1858.43,28302.94
1681117953.0878842,1858.43,28302.94
1681117954.1129267,1858.43,28302.94
1681117955.146891,1858.42,28302.93
1681117956.2722688,1858.43,28302.93
1681117957.29079,1858.43,28302.94
1681117958.3120527,1858.43,28302.94
1681117959.3344724,1858.43,28302.94
1681117960.3607125,1858.43,28305.67
1681117961.3826165,1858.48,28305.68
1681117962.4089353,1858.48,28305.68
1681117963.4312932,1858.48,28305.68
1681117964.4549973,1858.48,28305.68
1681117965.47827,1858.48,28305.68
1681117966.52532,1858.48,28305.68
1681117967.6346896,1858.48,28305.68
1681117968.7623343,1858.48,28305.67
1681117969.7787564,1858.5,28305.68
1681117970.8070664,1858.5,28305.68
1681117971.8284378,1858.51,28305.67
1681117972.9535096,1858.5,28305.68
1681117973.9836237,1858.54,28305.68
1681117975.0059316,1858.54,28305.67
1681117976.0353808,1858.58,28305.68
1681117977.1653702,1858.58,28305.68
1681117978.1306467,1858.58,28305.67
1681117979.1792674,1858.57,28305.68
1681117980.1233046,1858.57,28305.67
1681117981.1478424,1858.58,28305.68
1681117982.1691926,1858.58,28305.67
1681117983.1961915,1858.58,28305.68
1681117984.327668,1858.57,28305.67
1681117985.4033625,1858.58,28305.82
1681117986.4744132,1858.58,28306.21
1681117987.5006976,1858.58,28306.58
1681117988.6218998,1858.57,28306.58
1681117989.5901284,1858.58,28306.88
1681117991.0790775,1858.58,28306.89
1681117993.0609162,1858.58,28306.89
1681117994.152409,1858.61,28306.89
1681117995.1784701,1858.6,28306.89
1681117996.2259467,1858.61,28306.89
1681117997.2273722,1858.61,28306.88
1681117998.3180256,1858.67,28306.88
1681117999.887698,1858.68,28306.89
1681118001.632287,1858.67,28306.88
1681118002.64958,1858.8,28306.88
1681118003.673267,1858.81,28306.89
1681118004.6387105,1858.88,28306.88
1681118005.8322053,1858.9,28306.89
1681118006.8475692,1858.95,28306.89
1681118007.8449328,1858.96,28306.89
1681118008.9014053,1858.96,28306.89
1681118010.0223353,1858.96,28306.89
1681118011.0469174,1858.96,28306.89
1681118012.071144,1858.96,28306.89
1681118013.0948367,1858.96,28306.89
1681118014.11827,1858.96,28306.88
1681118015.1511676,1858.96,28306.89
1681118016.2926729,1858.95,28306.88
1681118017.2989862,1858.96,28306.88
1681118018.2564077,1858.96,28306.89
1681118019.3532636,1858.96,28306.88
1681118020.4691582,1858.95,28306.89
1681118021.420012,1858.96,28306.89
1681118022.421622,1859.1,28306.89
1681118023.435805,1859.12,28306.89
1681118024.4624252,1859.12,28306.89
1681118025.4908051,1859.12,28306.88
1681118026.725839,1859.12,28306.89
1681118027.7445538,1858.9,28306.89
1681118028.8658264,1858.78,28306.89
1681118030.008911,1858.78,28306.89
1681118031.0155065,1858.78,28306.88
1681118032.0389977,1858.79,28306.89
1681118033.0637724,1858.79,28306.89
1681118034.188832,1858.78,28306.89
1681118035.2181144,1858.78,28306.88
1681118036.2264361,1858.78,28306.88
1681118037.2643397,1858.78,28306.89
1681118038.8075333,1858.78,28306.88
1681118039.8292828,1858.78,28306.89
1681118041.357469,1858.78,28306.89
1681118042.9093912,1858.78,28306.97
1681118043.9176443,1858.82,28307.08
1681118044.9438834,1858.87,28307.09
1681118046.069273,1858.87,28307.08
1681118047.0928087,1858.88,28307.09
1681118048.1279132,1858.88,28307.22
1681118049.1495514,1858.87,28307.26
1681118050.2687306,1858.87,28307.26
1681118051.392595,1858.88,28307.27
1681118053.4507077,1858.88,28307.26
1681118054.9761205,1858.87,28307.27
1681118056.516968,1858.88,28307.26
1681118057.544602,1858.87,28307.27
1681118058.574339,1858.87,28307.27
1681118059.5862446,1858.87,28307.27
1681118060.6105063,1858.87,28307.27
1681118061.6333418,1858.87,28307.27
1681118062.5942254,1858.88,28307.27
1681118063.5820646,1858.88,28307.27
1681118064.5474644,1858.88,28307.27
1681118065.523934,1858.87,28307.27
1681118066.5518625,1858.88,28307.27
1681118067.5660937,1858.88,28307.27
1681118068.6020203,1858.88,28307.27
1681118069.729691,1858.87,28307.27
1681118070.847926,1858.87,28307.27
1681118071.8720615,1858.87,28307.26
1681118072.9053369,1858.87,28307.27
1681118074.5381558,1858.88,28307.39
1681118075.5119183,1858.87,28307.39
1681118076.4871287,1858.87,28307.38
1681118077.6145647,1858.88,28307.53
1681118078.5654263,1858.88,28307.53
1681118079.5571442,1858.88,28307.53
1681118080.5757964,1858.88,28307.53
1681118081.6012275,1858.88,28307.8
1681118082.6249137,1858.88,28307.79
1681118083.6504192,1858.88,28307.8
1681118084.6723957,1858.88,28307.8
1681118085.8055756,1858.87,28307.79
1681118086.83202,1858.88,28307.8
1681118087.956376,1858.88,28307.79
1681118088.9751692,1858.88,28307.8
1681118089.9992952,1858.88,28307.79
1681118091.025058,1858.88,28307.8
1681118092.045872,1858.88,28307.8
1681118093.069681,1858.88,28307.8
1681118094.093447,1858.87,28307.8
1681118095.1184983,1858.87,28307.79
1681118096.1452842,1858.87,28307.79
1681118097.1711216,1858.87,28307.79
1681118098.1919396,1858.88,28307.79
1681118099.2261357,1858.88,28307.91
1681118100.2366157,1858.88,28308.53
1681118101.261844,1858.88,28308.6
1681118102.2844994,1858.88,28308.6
1681118103.312191,1858.88,28308.6
1681118104.3325586,1858.87,28308.6
1681118105.3565795,1858.88,28308.6
1681118106.3893118,1858.88,28311.0
1681118107.411194,1858.88,28311.52
1681118108.4320216,1858.88,28311.53
1681118109.4538329,1858.87,28311.53
1681118110.991198,1858.87,28311.53
1681118112.013142,1858.88,28311.53
1681118113.5510962,1858.88,28311.53
1681118115.0882945,1858.88,28312.58
1681118116.03487,1858.89,28312.58
1681118117.54812,1858.93,28312.58
1681118118.5765169,1858.94,28312.57
1681118119.7035427,1858.94,28312.58
1681118120.8312497,1858.96,28312.58
1681118122.4572587,1858.96,28312.58
1681118123.4873624,1858.96,28312.58
1681118124.5125303,1858.96,28312.57
1681118125.5305262,1858.96,28312.58
1681118126.511849,1858.98,28312.58
1681118127.5770159,1858.98,28312.58
1681118128.612161,1859.02,28312.58
1681118129.728483,1859.01,28312.56
1681118130.7554748,1859.02,28312.56
1681118131.7767975,1859.02,28312.18
1681118132.8127892,1859.02,28311.93
1681118133.8306882,1859.02,28311.92
1681118135.4713614,1859.02,28311.92
1681118136.490247,1859.02,28311.93
1681118137.6225257,1859.02,28311.93
1681118138.6368604,1859.02,28311.93
1681118139.7730708,1859.02,28311.93
1681118140.8967478,1859.02,28311.92
1681118141.9132335,1859.01,28311.92
1681118142.937375,1859.02,28311.93
1681118143.9669492,1859.02,28311.92
1681118144.9858947,1859.02,28311.92
1681118146.0119388,1859.02,28311.92
1681118147.0351603,1859.02,28311.93
1681118148.061182,1859.02,28311.92
1681118149.0883164,1859.01,28311.93
1681118150.1104622,1859.02,28311.92
1681118151.1307042,1859.01,28311.93
1681118152.156817,1859.02,28311.93
1681118153.1814473,1859.02,28311.93
1681118154.2010765,1859.02,28311.93
1681118155.1271656,1859.02,28311.93
1681118157.379531,1859.02,28311.92
1681118158.6153283,1859.02,28311.93
1681118159.6279955,1859.02,28311.93
1681118160.6591613,1859.02,28311.93
1681118161.6897957,1859.02,28311.92
1681118162.6025512,1859.02,28311.93
1681118163.4909818,1859.01,28311.93
1681118164.376893,1859.01,28311.92
1681118165.2645211,1859.02,28311.92
1681118166.2475271,1859.02,28311.93
1681118167.1531394,1859.01,28311.93
1681118168.23629,1859.01,28311.92
1681118169.257735,1859.02,28311.92
1681118170.2695332,1859.02,28311.92
1681118171.3141744,1859.01,28311.92
1681118172.3264756,1859.02,28311.92
1681118173.2498977,1859.02,28311.93
1681118174.688307,1859.02,28311.92
1681118176.2219794,1859.01,28311.92
1681118177.2472823,1859.01,28311.93
1681118178.1682174,1859.01,28311.93
1681118179.2164338,1859.02,28311.93
1681118180.7231255,1859.02,28311.93
1681118181.8508835,1859.02,28311.93
1681118182.8804991,1859.02,28311.93
1681118183.9052281,1859.02,28311.93
1681118184.9225256,1859.02,28311.93
1681118185.946951,1859.02,28311.93
1681118186.9714267,1859.02,28311.93
1681118187.8937545,1859.02,28311.93
1681118188.914585,1859.02,28311.92
1681118189.9475036,1859.02,28311.92
1681118191.0664256,1859.02,28311.92
1681118192.0906577,1859.01,28311.93
1681118193.1227376,1859.02,28311.92
1681118194.14431,1859.02,28311.92
1681118195.163379,1859.01,28311.92
1681118196.187107,1859.01,28311.93
1681118197.1408358,1859.01,28311.92
1681118198.1312869,1859.02,28311.92
1681118199.8745925,1859.02,28311.92
1681118200.8973885,1859.01,28311.92
1681118201.9224281,1859.01,28311.92
1681118202.9475024,1859.02,28311.92
1681118203.9713073,1859.02,28311.93
1681118204.995691,1859.02,28311.93
1681118206.01902,1859.02,28311.92
1681118206.9820197,1859.01,28311.92
1681118208.4762206,1859.01,28311.92
1681118209.5003695,1859.02,28311.92
1681118210.524317,1859.02,28311.92
1681118211.5490117,1859.02,28311.92
1681118212.5712008,1859.02,28311.92
1681118213.5951962,1859.01,28311.92
1681118214.5168822,1859.01,28311.93
1681118215.542162,1859.01,28311.93
1681118216.5660248,1859.01,28311.92
1681118217.5359445,1859.02,28311.93
1681118218.6171854,1859.01,28311.92
1681118219.640327,1859.01,28311.93
1681118220.6612012,1859.01,28311.92
1681118221.6850805,1859.02,28311.92
1681118222.712208,1859.01,28311.93
1681118223.7333488,1859.01,28311.93
1681118224.7573247,1859.01,28311.93
1681118225.7848186,1859.01,28311.93
1681118226.9092407,1859.01,28311.93
1681118227.934365,1859.01,28311.92
1681118228.953286,1859.01,28311.92
1681118229.9811306,1859.02,28311.92
1681118231.0047421,1859.02,28311.92
1681118232.0242493,1859.01,28311.93
1681118233.0513701,1859.02,28311.92
1681118234.0788279,1859.01,28311.93
1681118235.6149032,1859.01,28311.92
1681118237.656036,1859.02,28311.93
1681118238.6807714,1859.02,28311.92
1681118239.7080958,1859.02,28311.92
1681118241.2437909,1859.01,28311.92
1681118242.2262585,1859.01,28311.92
1681118243.2920804,1859.01,28311.92
1681118244.3168266,1859.0,28311.92
1681118245.3401232,1859.01,28311.92
1681118246.362701,1859.01,28311.93
1681118247.3868086,1859.01,28310.96
1681118248.41312,1858.97,28310.95
1681118249.9475062,1858.96,28305.68
1681118250.9728,1858.51,28305.69
1681118251.9965622,1858.51,28305.68
1681118253.0204277,1858.51,28305.68
1681118254.0441594,1858.51,28305.69
1681118255.0699284,1858.51,28305.69
1681118256.0912476,1858.51,28305.68
1681118257.111978,1858.51,28305.69
1681118258.1357002,1858.51,28305.69
1681118259.1599302,1858.5,28305.68
1681118260.1870112,1858.51,28305.68
1681118261.2129483,1858.51,28305.68
1681118262.236036,1858.51,28305.69
1681118263.2578325,1858.51,28305.69
1681118264.2804363,1858.51,28305.68
1681118265.3087971,1858.51,28305.68
1681118266.331422,1858.51,28305.68
1681118267.3560722,1858.51,28305.68
1681118268.3748598,1858.5,28305.68
1681118269.402589,1858.5,28305.68
1681118270.4229264,1858.51,28305.69
1681118271.456113,1858.51,28305.69
1681118272.4708416,1858.51,28305.69
1681118273.4591188,1858.51,28305.68
1681118274.4472563,1858.51,28305.69
1681118275.440189,1858.51,28305.69
1681118276.4674911,1858.51,28305.68
1681118277.4923978,1858.51,28305.68
1681118278.5145395,1858.51,28305.68
1681118280.25364,1858.51,28305.68
1681118281.277546,1858.51,28305.69
1681118282.305188,1858.5,28305.68
1681118283.3288884,1858.5,28305.68
1681118284.3528173,1858.5,28305.68
1681118285.3766413,1858.62,28305.69
1681118286.5056977,1858.62,28305.69
1681118287.527731,1858.62,28305.69
1681118288.5544684,1858.61,28305.69
1681118289.571062,1858.61,28305.68
1681118290.6017032,1858.61,28305.69
1681118291.6195164,1858.61,28305.69
1681118292.646866,1858.61,28305.68
1681118293.6717274,1858.61,28305.68
1681118294.6908078,1858.61,28305.8
1681118296.2319202,1858.61,28305.79
1681118298.280672,1858.61,28305.79
1681118299.814986,1858.61,28305.8
1681118301.4540617,1858.61,28305.79
1681118302.4736636,1858.61,28305.79
1681118303.4974346,1858.61,28305.79
1681118305.0362277,1858.61,28305.79
1681118306.0601943,1858.61,28305.8
1681118307.0848582,1858.61,28305.8
1681118308.00745,1858.61,28305.79
1681118309.550719,1858.61,28305.8
1681118310.5628974,1858.6,28305.79
1681118318.4195628,1858.61,28305.79
1681118319.4743032,1858.61,28305.8
1681118320.4980338,1858.61,28305.79
1681118321.5216238,1858.6,28305.8
1681118322.5459533,1858.6,28305.79
1681118323.570094,1858.61,28305.79
1681118324.5937574,1858.61,28305.8
1681118325.617926,1858.6,28305.79
1681118326.6428213,1858.6,28305.79
1681118327.6656318,1858.61,28305.79
1681118328.689491,1858.61,28305.8
1681118329.649793,1858.61,28305.8
1681118330.5744247,1858.6,28305.8
1681118331.5567393,1858.6,28305.79
1681118332.580375,1858.6,28305.8
1681118333.6046162,1858.6,28305.79
1681118334.6285872,1858.6,28305.8
1681118335.652643,1858.6,28305.79
1681118336.6763759,1858.6,28305.8
1681118337.6977167,1858.6,28305.8
1681118338.724069,1858.6,28305.8
1681118339.748253,1858.6,28305.8
1681118341.4889157,1858.59,28305.79
1681118342.6133628,1858.59,28305.8
1681118343.6399148,1858.59,28305.8
1681118344.6632261,1858.59,28305.8
1681118345.7355034,1858.59,28305.8
1681118346.813519,1858.59,28305.8
1681118347.837687,1858.59,28305.8
1681118348.8631206,1858.58,28305.8
1681118349.8860695,1858.59,28305.81
1681118350.9105139,1858.59,28305.81
1681118351.9345407,1858.59,28305.8
1681118352.9574776,1858.58,28305.8
1681118353.9811132,1858.58,28305.81
1681118355.0031369,1858.59,28305.8
1681118356.0293012,1858.58,28305.81
1681118358.0771573,1858.58,28310.68
1681118359.1019692,1858.96,28310.69
1681118361.354062,1858.97,28310.69
1681118362.37847,1858.97,28310.68
1681118363.91488,1858.97,28310.69
1681118364.9385972,1858.96,28310.69
1681118365.9635956,1858.96,28310.69
1681118366.9875612,1858.95,28310.68
1681118367.9567785,1858.96,28310.69
1681118368.9784992,1858.96,28310.69
1681118369.9565818,1858.96,28310.69
1681118370.9763994,1858.92,28310.69
1681118372.0046957,1858.92,28310.69
1681118373.0281334,1858.92,28310.69
1681118374.5649154,1858.92,28310.69
1681118375.5879695,1858.92,28310.69
1681118376.6119885,1858.91,28310.69
1681118377.6356227,1858.91,28310.73
1681118378.6593184,1858.91,28310.72
1681118379.684249,1858.92,28310.73
1681118380.7072544,1858.92,28310.72
1681118381.7316167,1858.92,28310.72
1681118382.7554953,1858.92,28310.73
1681118383.7794497,1858.92,28310.73
1681118384.8034544,1858.92,28310.72
1681118386.3390749,1858.92,28310.72
1681118387.363038,1858.92,28310.73
1681118388.387283,1858.91,28310.72
1681118389.4114585,1858.91,28310.73
1681118390.4352276,1858.91,28310.72
1681118391.4590745,1858.91,28310.73
1681118392.4836538,1858.91,28310.73
1681118393.5051556,1858.91,28310.73
1681118394.5310602,1858.91,28310.72
1681118395.5550668,1858.91,28310.72
1681118396.5176563,1858.91,28310.72
1681118397.5005689,1858.9,28310.73
1681118399.0386534,1858.89,28310.72
1681118400.0612926,1858.89,28310.73
1681118401.8024848,1858.9,28310.72
1681118403.5441515,1858.9,28310.73
1681118404.6689107,1858.9,28310.74
1681118405.6926138,1858.89,28310.73
1681118406.720115,1858.89,28310.73
1681118407.74055,1858.9,28310.73
1681118408.7680774,1858.9,28310.73
1681118409.788914,1858.89,28310.74
1681118410.812547,1858.89,28310.74
1681118411.8392396,1858.9,28310.74
1681118412.861319,1858.9,28310.74
1681118413.8853436,1858.89,28310.73
1681118414.9111145,1858.9,28310.76
1681118416.0362341,1858.9,28310.76
1681118417.0595477,1858.89,28310.96
1681118419.1074638,1858.9,28310.99
1681118420.642925,1858.89,28310.99
1681118422.178565,1858.9,28311.0
1681118423.2027876,1858.9,28310.99
1681118424.7385683,1858.9,28310.99
1681118425.7631078,1858.9,28311.0
1681118426.7869103,1858.89,28311.0
1681118427.8113472,1858.89,28310.99
1681118428.8348422,1858.89,28311.0
1681118430.3706205,1858.9,28310.99
1681118431.3924475,1858.9,28311.0
1681118432.4183197,1858.9,28311.0
1681118433.4406826,1858.9,28311.0
1681118434.4661934,1858.92,28311.0
1681118435.4903154,1858.92,28311.0
1681118436.513215,1858.92,28311.0
1681118437.5349946,1858.92,28310.99
1681118438.5630674,1858.98,28311.0
1681118439.5870461,1858.99,28311.14
1681118440.6105251,1858.99,28311.14
1681118441.6340683,1858.99,28311.14
1681118442.6556268,1858.99,28311.14
1681118443.6834342,1858.98,28311.13
1681118444.8068917,1858.98,28311.13
1681118446.3460736,1858.99,28311.14
1681118447.3702812,1858.98,28311.16
1681118448.494808,1858.98,28311.49
1681118449.5160859,1858.98,28311.48
1681118450.553434,1858.99,28311.48
1681118451.5644999,1858.99,28311.49
1681118452.5888374,1858.99,28311.61
1681118453.616516,1858.99,28311.69
1681118454.6401033,1858.99,28311.7
1681118455.6641052,1858.99,28311.7
1681118456.6868649,1858.99,28311.7
1681118457.7162683,1858.99,28311.69
1681118458.731456,1858.99,28311.7
1681118459.756422,1858.99,28311.69
1681118460.7806349,1858.98,28311.7
1681118461.8105388,1858.99,28311.69
1681118462.8333552,1858.99,28311.69
1681118463.8526797,1858.99,28311.69
1681118464.9804137,1858.99,28311.93
1681118466.0083728,1858.99,28311.92
1681118467.0299585,1858.99,28311.93
1681118468.0506675,1858.99,28311.93
1681118469.5907006,1858.99,28311.93
1681118470.6100638,1858.99,28311.93
1681118471.6339993,1858.99,28311.93
1681118472.6644063,1858.99,28311.93
1681118473.685319,1858.99,28311.93
1681118474.8185475,1858.99,28311.93
1681118475.832511,1858.99,28311.93
1681118476.8603811,1858.99,28312.49
1681118477.8812866,1858.99,28312.48
1681118479.9318771,1858.99,28312.48
1681118481.4642906,1859.0,28312.48
1681118482.5938709,1859.0,28312.48
1681118483.6175482,1859.0,28312.48
1681118484.641841,1859.0,28312.49
1681118485.6166205,1859.0,28312.48
1681118487.5091922,1858.9,28311.8
1681118490.684022,1858.9,28311.81
1681118491.7045796,1858.9,28311.8
1681118492.7305393,1858.89,28311.8
1681118493.7541976,1858.89,28311.81
1681118494.7787917,1858.9,28311.81
1681118495.8530657,1858.9,28311.81
1681118496.82614,1858.9,28311.8
1681118498.3621323,1858.9,28311.81
1681118499.3863137,1858.98,28311.81
1681118500.41027,1858.99,28311.8
1681118501.4338117,1858.99,28311.8
1681118502.4582264,1858.99,28311.8
1681118503.4821737,1858.98,28311.8
1681118504.5059855,1858.98,28311.81
1681118505.5294862,1858.98,28311.8
1681118506.5535846,1858.98,28311.81
1681118507.5779603,1858.98,28311.81
1681118508.6017792,1858.99,28311.81
1681118509.6254761,1858.98,28311.81
1681118510.650646,1858.99,28311.8
1681118511.6753736,1858.99,28311.81
1681118512.7051764,1858.98,28311.8
1681118513.927009,1858.99,28311.8
1681118514.9507475,1858.99,28311.81
1681118515.9751914,1858.99,28311.81
1681118516.9992716,1858.99,28311.8
1681118518.0223489,1859.06,28311.81
1681118519.0465055,1859.12,28311.8
1681118520.071767,1859.13,28311.8
1681118520.9689157,1859.13,28311.8
1681118522.016234,1859.13,28311.81
1681118523.0404162,1859.14,28311.8
1681118524.064357,1859.14,28311.8
1681118525.0880501,1859.14,28311.8
1681118526.160369,1859.13,28311.81
1681118527.1359115,1859.14,28311.8
1681118528.1597054,1859.13,28311.81
1681118529.1859934,1859.13,28311.81
1681118530.2076194,1859.13,28311.8
1681118531.2320638,1859.14,28311.8
1681118532.255666,1859.14,28311.81
1681118533.2799976,1859.14,28311.8
1681118534.303853,1859.14,28311.81
1681118535.3278315,1859.14,28311.81
1681118536.3516266,1859.14,28311.8
1681118537.3758976,1859.13,28311.8
1681118538.399806,1859.14,28311.81
1681118539.9356008,1859.14,28311.8
1681118541.9824154,1859.13,28311.8
1681118543.5209167,1859.14,28311.8
1681118545.053385,1859.14,28311.8
1681118546.0799255,1859.14,28311.8
1681118547.1034756,1859.14,28311.8
1681118548.127528,1859.14,28311.8
1681118549.1511745,1859.14,28311.8
1681118550.175496,1859.14,28311.81
1681118551.1998553,1859.14,28311.81
1681118552.2234035,1859.14,28311.8
1681118553.2472787,1859.14,28311.81
1681118554.2715502,1859.14,28311.81
1681118555.2940173,1859.14,28311.81
1681118556.3208532,1859.14,28311.8
1681118557.3424096,1859.14,28311.8
1681118558.2645295,1859.13,28311.81
1681118559.2890632,1859.14,28311.81
1681118560.314512,1859.21,28311.8
1681118561.3369172,1859.21,28311.8
1681118562.3599079,1859.22,28311.8
1681118563.384779,1859.22,28311.8
1681118564.4088225,1859.22,28311.81
1681118565.4331527,1859.22,28311.8
1681118566.4563806,1859.22,28311.81
1681118567.4807715,1859.22,28311.81
1681118568.504733,1859.23,28311.81
1681118569.5287287,1859.23,28311.82
1681118570.552726,1859.24,28311.81
1681118571.576656,1859.24,28311.81
1681118572.601099,1859.24,28311.81
1681118573.624268,1859.24,28311.81
1681118574.6488338,1859.24,28311.81
1681118575.6725338,1859.24,28311.82
1681118576.6968126,1859.24,28311.81
1681118577.7204213,1859.25,28311.81
1681118578.746949,1859.25,28311.81
1681118579.7707088,1859.25,28311.82
1681118580.7907887,1859.4,28313.57
1681118581.8145578,1859.39,28313.58
1681118582.8428442,1859.39,28313.57
1681118583.8627157,1859.4,28313.57
1681118584.8905432,1859.41,28313.57
1681118585.8410923,1859.41,28313.58
1681118587.4454422,1859.41,28313.58
1681118588.4736779,1859.4,28313.58
1681118589.4249628,1859.41,28313.58
1681118590.4186816,1859.42,28313.57
1681118594.5159235,1859.42,28313.58
1681118595.5382152,1859.43,28313.57
1681118596.5621285,1859.43,28313.58
1681118597.5861926,1859.43,28313.58
1681118598.6102197,1859.42,28313.57
1681118599.6339602,1859.43,28313.58
1681118601.1701658,1859.43,28313.58
1681118603.2182336,1859.43,28313.58
1681118604.7546074,1859.43,28313.58
1681118606.289639,1859.43,28313.58
1681118607.8263361,1859.43,28313.58
1681118608.8478208,1859.43,28313.57
1681118610.2579432,1859.39,28313.58
1681118611.7152133,1859.35,28313.58
1681118612.6120014,1859.27,28313.57
1681118613.562486,1859.27,28313.57
1681118614.5790906,1859.27,28313.58
1681118615.5029566,1859.27,28313.57
1681118616.3874648,1859.26,28313.57
1681118617.2682729,1859.27,28313.58
1681118618.1422985,1859.26,28313.57
1681118619.0214605,1859.26,28313.57
1681118619.9220638,1859.27,28313.57
1681118620.9301538,1859.27,28313.57
1681118621.922411,1859.27,28313.57
1681118622.8951912,1859.27,28313.57
1681118623.8268,1859.27,28313.57
1681118624.7938843,1859.27,28313.58
1681118625.7467763,1859.27,28313.58
1681118627.2843106,1859.27,28313.58
1681118628.2201426,1859.26,28313.57
1681118629.1856146,1859.26,28313.58
1681118630.6641455,1859.33,28313.57
1681118631.6853786,1859.4,28313.57
1681118632.7076561,1859.4,28313.57
1681118633.7473361,1859.4,28316.38
1681118634.699789,1859.81,28320.0
1681118635.7789044,1859.81,28319.99
1681118636.6577895,1859.81,28320.0
1681118637.6221895,1859.81,28320.0
1681118638.5334177,1859.81,28319.99
1681118639.467896,1859.81,28319.99
1681118640.492309,1859.82,28320.53
1681118641.5176914,1859.91,28320.71
1681118642.542202,1859.92,28321.0
1681118643.513014,1859.91,28321.08
1681118644.3859205,1859.91,28321.62
1681118645.2843342,1859.91,28321.62
1681118646.1957164,1859.92,28321.62
1681118648.2333555,1859.92,28324.77
1681118649.2980127,1860.0,28324.88
1681118650.3221195,1860.0,28324.87
1681118651.3454318,1859.99,28324.87
1681118652.3149989,1859.99,28324.87
1681118653.7229853,1859.99,28324.87
1681118654.7302272,1859.99,28324.88
1681118655.693373,1859.99,28324.87
1681118656.6209822,1860.0,28324.87
1681118657.5926087,1859.99,28324.87
1681118658.5140114,1860.0,28324.87
1681118659.4741788,1860.0,28324.87
1681118660.3960173,1860.0,28324.87
1681118661.3812513,1860.0,28324.88
1681118662.9135551,1860.0,28324.92
1681118664.453986,1859.99,28324.93
1681118665.9863245,1860.0,28324.93
1681118666.9109433,1860.0,28324.92
1681118668.312282,1860.0,28324.93
1681118669.3718617,1859.99,28324.92
1681118670.3893716,1860.0,28324.92
1681118671.417583,1859.99,28324.92
1681118672.4380462,1859.99,28324.92
1681118673.4642055,1859.99,28324.93
1681118674.4161184,1860.0,28324.92
1681118675.4107187,1860.0,28324.92
1681118676.4348297,1860.0,28324.92
1681118677.4587731,1860.0,28324.92
1681118678.4817657,1860.0,28324.93
1681118679.4520464,1860.0,28324.93
1681118680.5301638,1860.0,28324.93
1681118681.5539808,1860.0,28324.92
1681118682.5038826,1860.0,28324.93
1681118683.386028,1860.0,28325.0
1681118684.3191652,1860.0,28325.32
1681118685.2391498,1860.0,28325.31
1681118686.1599338,1860.0,28325.46
1681118687.1850853,1860.0,28325.46
1681118688.1472235,1860.0,28325.46
1681118689.230644,1860.0,28325.47
1681118690.2572663,1860.0,28325.47
1681118691.281177,1860.0,28325.47
1681118692.304902,1860.0,28325.47
1681118693.3275073,1860.0,28325.46
1681118694.3522232,1860.0,28325.47
1681118695.3761334,1860.0,28325.47
1681118696.3987517,1860.0,28325.46
1681118697.424147,1860.0,28325.46
1681118698.4512625,1860.0,28325.46
1681118699.4719756,1859.99,28325.46
1681118700.4961317,1859.99,28325.46
1681118701.5201938,1860.0,28325.46
1681118702.5440261,1859.99,28325.46
1681118703.5681057,1860.0,28325.46
1681118704.5918891,1859.99,28325.47
1681118705.6161718,1860.0,28325.47
1681118706.6741042,1860.0,28325.47
1681118707.6650248,1860.0,28325.47
1681118708.7904685,1860.0,28325.47
1681118709.9145784,1860.0,28325.47
1681118710.9406583,1860.0,28325.46
1681118711.9650936,1859.99,28325.46
1681118712.988757,1859.99,28325.47
1681118714.0124502,1859.99,28325.47
1681118715.7540493,1859.99,28325.46
1681118716.7774708,1860.0,28325.47
1681118717.800782,1860.0,28325.46
1681118718.8260753,1860.0,28325.41
1681118719.8502011,1859.82,28324.9
1681118720.8737922,1859.82,28324.89
1681118721.897423,1859.83,28324.28
1681118723.4360378,1859.75,28321.99
1681118724.9702096,1859.75,28321.63
1681118726.4605155,1859.76,28321.63
1681118727.5308025,1859.76,28321.62
1681118728.5541313,1859.73,28321.62
1681118730.0901866,1859.73,28321.63
1681118731.1136568,1859.74,28320.08
1681118732.6499004,1859.73,28319.9
1681118733.6742704,1859.73,28319.26
1681118734.6988933,1859.55,28311.35
1681118735.7221448,1859.19,28311.35
1681118736.7476206,1859.17,28311.35
1681118737.76995,1859.17,28311.35
1681118738.7941015,1859.16,28311.35
1681118739.817589,1859.17,28311.35
1681118740.7797387,1859.17,28311.35
1681118741.763203,1859.17,28311.35
1681118742.7876167,1859.16,28311.35
1681118743.8108282,1859.16,28311.01
1681118744.8346477,1859.16,28311.0
1681118746.3707924,1859.16,28310.92
1681118747.3946652,1859.17,28308.51
